order_id,refund_date,refund_amount,refund_reason
31be4a9a42c356eb746eee159757c1b5,2017-07-18,39.9,product_defect
ae375d6b88c37582455ff3a2b83462d4,2018-05-25,9.71,late_delivery
73314e79b29b8857a78a32853790a9d0,2017-08-31,120.61,late_delivery
936979ce0687947765e88fe5fe1b741e,2018-06-25,119.9,cancelled_customer
eff7cafa6042969690223d33c833fd00,2018-04-28,79.9,cancelled_customer
0c31953b008c5e98882d436f4298cde0,2018-05-03,99.49,late_delivery
45060534aef780077c10103b60fe71c4,2018-07-09,82.49,wrong_item
31f49b876b40d899bdb6c403b4d2b20b,2017-05-20,49.9,product_defect
75ac904a1ba87fab8d6d93751d68ddb1,2017-11-02,63.28,late_delivery
8cf61a0f8eed49e1728caab2510e796d,2017-10-16,38.18,late_delivery
114e12eca60507f3e3153182f258684d,2017-08-28,115.97,cancelled_customer
4647f189e31add16ebebc6f67a6b6dc1,2018-06-12,39.99,wrong_item
0c50644a967084c645a3bfdf0cc47545,2017-02-24,16.77,cancelled_customer
97e91e3d9575f0a13e6c2f6a8c0bfd7b,2018-01-07,38.74,cancelled_customer
40f486f48285528ce9da6577b086c451,2018-02-03,59.9,cancelled_customer
70c50ba283cdd637ec95a4c0b0821a7b,2018-02-16,79.0,late_delivery
a526fe23020ad8b0d2b1081b7f769452,2018-07-02,320.0,late_delivery
b5d3a4b81af25c152a2b6938ed054942,2018-05-07,391.68,late_delivery
7321b3d6dabc180e041d57f60a5b838c,2017-08-09,31.8,cancelled_customer
061eb3fa9ee22a8dc3c90060e5a637c9,2018-06-10,49.9,late_delivery
e4406088398131aed8c21c5a4ec3442b,2017-06-19,89.9,cancelled_customer
4e376d36ceeae3f2cbf66cb0ca84c799,2017-08-11,399.99,late_delivery
00b47ee856118583dbec7d1f9b18d847,2018-04-09,6.52,product_defect
2bc1eac46ee8d6fad3f7369668f1bdf0,2018-08-02,85.0,product_defect
517edfde8ef25f2a7f7da80e82c77c27,2018-01-16,240.0,wrong_item
e6e3ea418f0f343e88a3dc62eaf24699,2018-03-25,53.49,product_defect
3fe67b23f3a9532482fd5c6dda351895,2017-12-30,17.26,cancelled_customer
672e1607b26c5a9e1ec3e1e537af3257,2017-06-10,102.92,wrong_item
c69e067f9b64eea56517834d123baf0e,2018-02-26,52.0,wrong_item
42f364e1317053c36378cc534b19ab6e,2017-07-13,139.9,cancelled_customer
2d9ea2efa410b1efd6bbd47d126819b6,2018-03-01,46.04,late_delivery
d181dfce5d8355bc51c2370c6910d4bc,2017-07-09,274.94,product_defect
67204cd665c7418b36623b21584dc92c,2017-12-06,104.17,late_delivery
c2392e568835f3d748e67d74da04c934,2018-03-22,32.5,product_defect
c9af5ac1e116ade464741593ef70e986,2018-06-16,177.88,cancelled_customer
0f2f7e210f5079ed1f797cb4aed6dfbc,2018-05-12,196.8,cancelled_customer
64c04b1fbf1d65307ee77fa046ea3b7a,2018-06-26,84.9,product_defect
5597332b7eded552f104108f22b023e4,2018-08-23,10.99,cancelled_customer
989c69b80eadc79ccae5fe89c92a35ce,2018-07-01,9.39,cancelled_customer
d1d9e82abdaaa28b562b48d23f5e8203,2018-06-07,498.0,cancelled_customer
c41d48eaf09ea5de1864866821efe3c1,2018-06-20,159.0,late_delivery
f6e89f57355aba0267e4063a2d762c90,2017-04-17,16.72,late_delivery
8bbc0e9b5ac010d6a9b8d76570cd20c4,2018-02-16,30.67,late_delivery
47e8f8fc6c6d0bdeb784394a599459a3,2017-06-05,37.9,late_delivery
57db58fa887c4205f3bf01211de5cceb,2018-07-25,22.9,late_delivery
08cd76ff1d27c6e6c522bbaead822fd7,2018-07-29,150.0,wrong_item
121c96617b2e0acee04016a0f37c1c7b,2017-07-15,39.9,cancelled_customer
00f1bb0af030935db1745ee28367ea26,2018-08-19,167.69,late_delivery
0a472c47d928bf4cd8b6a7a30345eeb7,2018-09-13,0.0,product_defect
31ca199ff8e0748b9d065f1bfa90450b,2017-08-08,21.71,cancelled_customer
6dc5773abc829c019c8912d3993bc2c9,2017-03-18,139.99,product_defect
17229fc3b255deaf774bd892c1673951,2018-06-12,83.9,late_delivery
b4c9708f4e37c6ac87564ef1f0efa7f3,2017-12-10,71.4,product_defect
65a922b4c66d6c7389088e16d37a85e9,2017-06-16,18.82,cancelled_customer
4f183da167de562d253b5bb596f17516,2018-01-21,250.0,cancelled_customer
c7077af9c2e19b516a79690cab23a96d,2018-02-17,45.79,late_delivery
6f6926816d7f45e2ce64ae33c9faf58e,2017-05-24,135.0,cancelled_customer
f6089c47bab18faae3d90c64cfb08481,2017-02-08,109.99,wrong_item
094dbecbb0ab054a620f21c04e82df03,2017-10-09,25.6,cancelled_customer
314639bc2e41647756681b0f2afdb306,2017-06-07,131.0,product_defect
8866ae65c875985acc6fd5772fa8e4a9,2017-12-05,56.0,late_delivery
65b7f928b236039112ed2441d2237a11,2017-06-24,89.0,late_delivery
b0c04ea907df18b10625b845cb6ddc10,2017-12-11,24.75,late_delivery
4f07b37dd214946af6cb26405ca91727,2018-03-21,59.9,product_defect
c11e1e377e956e9d5bec2b0fa2ddc067,2018-06-21,359.0,product_defect
2475c5c954f98701b93b7ceb0f5bb669,2017-07-18,59.9,cancelled_customer
38ef39ee8ebc5f492b0253bcd1213dcc,2018-06-23,114.9,cancelled_customer
a4521fa62b4f3bbe260aecf4dbc78935,2017-10-29,22.89,product_defect
448c60334e2a53a5c678e4bd6b1e77a7,2017-12-14,39.8,product_defect
6d885151b431516792fbfc7d393c90cd,2018-01-20,129.0,late_delivery
ca2f0670d0d753e332c0ae97f466c9b0,2018-02-27,109.9,cancelled_customer
c6be81e3c1e9e15e5893e19d7ce49647,2017-02-04,48.9,product_defect
41e296c991263f9ade5507299e38fe72,2017-12-05,129.99,wrong_item
318160e821f4c754080f46f95afc1ded,2017-10-22,24.49,product_defect
9570e7230d3d4ecaacbc7843e6646b33,2017-07-02,59.9,cancelled_customer
73cc28d48ecf54949b91163a0f7d3351,2018-02-08,26.99,cancelled_customer
eabcc26c288f8e0b366520f24014f8b0,2017-06-07,47.45,late_delivery
b7dc42271c71663ceed71350d60a5559,2017-07-16,45.9,late_delivery
ebac8364f6f97c06df19ad674a12b359,2018-09-08,38.67,late_delivery
51bba23b6fd5b430636450f273aadd8a,2017-10-08,139.9,late_delivery
c69a753d027c44254d7964a47718c07e,2018-05-20,53.9,wrong_item
3ccf90ae3753b3d692dd5f400621502e,2018-04-16,54.99,late_delivery
582e0dbdbf89bc46dbcc5c34ff60745a,2018-04-08,13.65,late_delivery
4d4c65feca16bc9de359cb5d4feef10d,2018-07-16,97.98,late_delivery
bf5a44a0843a026ecf32a63d882550f5,2017-03-15,157.0,late_delivery
b167109334768a2c342b85139a6437d6,2018-02-23,147.19,cancelled_customer
d5fbeedc85190ba88580d6f82d1d5ed3,2017-05-26,129.0,cancelled_customer
02e8498a91ec0e72dfaff47b27c805a3,2017-11-06,36.16,late_delivery
a8fff3e04abf1de340f6a42662daa292,2018-08-12,28.9,cancelled_customer
4642b5eb7edc14a4a0dd2c2eb7b68e14,2017-09-23,38.85,late_delivery
20682401f377f9713842c128b03fc43f,2018-03-05,143.91,late_delivery
a201a3d5774c7b81c6a50dad1be5f488,2017-07-16,31.62,cancelled_customer
1b211e29b1a6d0431f4f9daff2f2e207,2017-05-26,237.99,cancelled_customer
d24cf30658f279bb1e8677169e43e44a,2018-08-08,59.91,late_delivery
673414c4a1bf9b72b8b6ff0d9decdfc6,2017-08-06,120.0,cancelled_customer
3c31676dda1c2731a56d31f4157f72b4,2017-07-16,113.0,late_delivery
845af102c87e1c1bbcb900956ca08e90,2017-07-29,52.9,late_delivery
32f0db75abd9599736ef815f021c684f,2017-11-27,214.53,product_defect
9205fa5e239eb69fa652c044d52f7c0c,2018-06-20,45.9,cancelled_customer
e7af9428d8b5d65f0fd7d3eb98595308,2017-10-03,145.0,cancelled_customer
cd0a3a0546d575990039ca72965ced27,2018-02-06,61.99,late_delivery
bff91283b9a8721d0491825a37e59d89,2018-03-11,19.9,cancelled_customer
037e725440b59939735ae0aff888a015,2017-11-25,108.9,late_delivery
9aff2e622002df9b94eb9255485fec96,2018-01-19,177.99,cancelled_customer
6550f76a630f229b798ea19ef27694d9,2018-08-30,59.9,product_defect
92b6250c9e1d1e359a29929fa9f62395,2017-09-26,149.9,late_delivery
c02e19b57ca332a2dd2e61ff8b2f07ca,2018-06-17,78.0,late_delivery
9d57e7a9c3dae94772187f73e97d9854,2017-02-03,52.9,late_delivery
620f2b2f6cabdf0426262c47bf3a883c,2018-08-06,119.0,product_defect
73ab919f6023d8c8a68fb70d0b08a28b,2018-08-05,69.9,late_delivery
76b8568803f110a59ece4167463a4a7e,2018-05-02,69.0,late_delivery
ed78b29fa4c1255d275df5d4e464503b,2018-01-20,116.0,late_delivery
8730eb6033096bc99877b2f10d4de04a,2017-12-03,84.99,wrong_item
3598d5876c343ad3d9699be24dc09b8a,2018-05-20,45.0,late_delivery
01235dc626dcf13283207ba7f36a959a,2018-08-06,51.98,late_delivery
fdab24bf4e3d761c7072e39c69308da3,2017-05-04,342.4,product_defect
56aa3b6b2c30314ee80914fea9543573,2018-08-21,35.0,product_defect
f0dbbeed3a0b658b884893bcdde5e4d4,2017-12-12,148.0,late_delivery
6368c8705f72b986b9fd5275b759e5e3,2018-03-07,59.0,wrong_item
b1526a2bd67c99a417bbd10df7904bb0,2018-03-21,53.9,wrong_item
644fa2355020340eaa627c83e17eee27,2017-11-27,27.26,wrong_item
b5b411510c27795418ac5808a30054e0,2017-09-29,156.0,wrong_item
5a72aaf4a78a5e2b0ba132b0e9c21fb1,2017-12-08,25.0,late_delivery
e5882de2409ffb5a26782367e95b91ba,2017-07-08,0.0,late_delivery
a6ea59851ffee8cb73761179fc7bcb6c,2017-12-07,79.99,cancelled_customer
b86c4834a1f80bb5f808842b4624a2cc,2017-12-06,113.0,late_delivery
c5d3fae065a8090bae39f4f34b14cd06,2018-07-07,59.9,cancelled_customer
6c90fc612a10cf8c7c74570e1db07aa0,2018-04-11,524.9,late_delivery
bfff22b563631e997a4a22dd4b87abc2,2018-04-07,71.48,late_delivery
499db357fa1bac9b96c44bd42dd17718,2017-08-21,88.67,product_defect
55b2cadb9946209a0283fd636ddc6676,2017-12-23,119.94,cancelled_customer
bca8bef56cc32e6f9374350f671f7229,2018-05-19,129.9,wrong_item
078f6e79012194cd9eb77b10f6753d77,2018-08-12,139.98,product_defect
d5b0848c1878546fbebe673d1d679b83,2018-04-29,39.9,product_defect
c20880befd228c3983ddefda4f2549db,2017-05-25,27.98,late_delivery
de5569837d26b78e94dbcf0d72e29ba2,2017-12-31,45.42,late_delivery
74c142641fc482d8aeb7e31805a9aa2b,2018-07-19,32.34,late_delivery
a9850cfaa6a85bd626e548413454f108,2017-12-01,169.99,wrong_item
0a9d793da20eb89ec326c840c46d7a9b,2018-02-02,29.99,late_delivery
63ae84a9387b93ffa05dde71794f61f9,2018-08-23,89.99,wrong_item
81161411335afb1d9c6dfd1b42a63eb3,2018-07-04,49.99,late_delivery
7af014956ed06246005b5e0740fd891c,2017-11-05,139.9,late_delivery
a4de95599a7ceea15c118d8a59c8d574,2017-03-28,49.9,cancelled_customer
e381abcae5bf5ba29ff7855e91e40837,2018-07-29,20.09,late_delivery
b9d1db9d3e9608b2d37f962aaef45e03,2018-04-21,79.98,product_defect
4e0091a0a84b39634a3ecc33bdc49d09,2017-12-02,339.9,late_delivery
e11780f33e850a77d1b3c2fa13ed5d4b,2018-05-12,164.9,product_defect
356108ac93685d12f65fe827e25bb138,2017-12-16,99.61,wrong_item
0ac372f92fbec55ca27ef4fa99a6a13a,2018-01-14,9.0,late_delivery
088858a852d62de0c175c9cc4bc0ddb6,2018-05-23,97.0,product_defect
29985fe387407ff7f6904b294fb89028,2017-02-18,49.0,late_delivery
a9ad04772c6cf0d63efb9444ea80bbaa,2017-11-09,69.99,cancelled_customer
8341e99159d0cde5b28d7915b011ce2e,2017-12-25,134.17,late_delivery
21ccfd8ee777c40d2407604c5ddd2db1,2017-02-19,99.9,product_defect
60243a953c19e3606e7757264ea2ad3e,2017-07-19,50.25,wrong_item
bc877ab9e18f1ce0fda75eab87a0ca8a,2017-10-15,79.9,wrong_item
2cb2f557ab7119a8f1e9e00b7bf75547,2018-05-13,41.27,late_delivery
b3424a1c4c3af064d3472b285180bed0,2017-09-05,99.0,cancelled_customer
37d24e9a88068283d102aebd4f765133,2017-01-31,89.9,product_defect
99221769ebf04d97afe0f08894b75586,2018-03-09,325.0,cancelled_customer
97bcc96998b24fe6ee7cec4ae04001df,2017-05-29,11.86,cancelled_customer
f2c12c46401363b2f37ce6200b520ebf,2017-11-10,75.9,wrong_item
4f85d5b9b7d5cdc7e7f6ceb64aa47f5b,2017-08-14,104.9,late_delivery
f69ae31bce06a78d626762b53067c7e0,2016-10-16,156.97,wrong_item
3f80947ce4ab2d28cede3db5c92e44d7,2018-05-20,110.0,cancelled_customer
6cc8ee95fa041110dc49df7e0a2e85b1,2017-09-02,49.69,late_delivery
1f559479dd8bfb2e398b0372cad1c2a2,2018-04-23,46.99,late_delivery
28f079a1f1568fda3a17841d6fe48390,2018-06-29,15.87,late_delivery
46bccbbbcccb1a8afec60c3bcbd287b7,2017-09-04,52.5,late_delivery
2608e8f1fa4c7e37526b68e2fd2e6d10,2018-03-27,72.0,late_delivery
bbc13e09a09a77b4f6ea6a981a399473,2018-06-11,159.9,product_defect
1388a23b57206bf7673819fd3a30d4de,2018-06-14,66.99,late_delivery
03d3db2eb72705d4b4dd30987cf610f8,2018-04-13,70.83,product_defect
972976cb62fb977bfbc253219799e486,2018-07-24,26.9,late_delivery
be6619cf0f41dbf6491aafc3b5a0d638,2017-11-20,169.04,late_delivery
8a601ac58a66e7a37b56294b81c2b373,2017-06-15,209.56,late_delivery
83b0d41b8098a854e66c33ac7d1e8dcf,2017-06-12,240.0,product_defect
403fee786bf2a91a88cb6bb0ac68d07f,2017-09-27,158.54,late_delivery
ebe3541c37938be5fe324645a702d4d4,2018-01-08,45.9,late_delivery
d3b59b9a0767514f777439a668f564b8,2017-02-16,148.0,product_defect
52628d72feaca84428e9d902d3985605,2018-08-19,23.93,late_delivery
fb04716648402d4fd6f8158e51779fa8,2017-04-07,114.7,late_delivery
18d0a01d343f9a3789e7ae38fc92f907,2018-07-27,15.25,late_delivery
a5db57e596494a2570d250dea03da4ce,2017-10-25,19.9,cancelled_customer
c7e1e46af92704b1c2e1924de96e7479,2018-05-24,124.9,cancelled_customer
368df49737936bddc9d47a700a1920b9,2018-08-20,32.49,wrong_item
88821a1158691d3d5f4e35004aeb2aee,2018-07-02,29.9,cancelled_customer
a50f9f0c6dc14bdf95d5621a5bd6b80b,2018-03-01,9.09,cancelled_customer
199c544290f4c34265e9b01c137baecd,2018-07-26,74.9,product_defect
d80b473a1e39c2640618ae7d6e181f4d,2018-07-04,97.74,late_delivery
7e68991a1a850b61d2a20fd75f462397,2018-08-19,44.0,cancelled_customer
d00e79f339bb76a1b6dbcc8cb41934e7,2018-06-10,31.73,late_delivery
4e4d9ab79db69a4bd0d79833bfce91f3,2018-01-03,21.93,late_delivery
c0064eb733991511a78ddc2fdba0effe,2018-07-09,49.9,late_delivery
6f2849e42b2d61384f499ab4bc2a5206,2018-03-27,35.9,product_defect
a1e339ab5b57754551c63176e6d98528,2018-04-28,107.4,product_defect
bbc3a95177ff0c8a012e117f4dcb06c8,2018-01-26,170.9,late_delivery
e5454c2facaa42d8fcf1a1c5ab585666,2018-03-16,88.9,late_delivery
cbb54b440099b6c4994d1109f3968b97,2018-06-24,19.2,cancelled_customer
4b4d5464625e478996dffcd761c4b9a2,2018-01-12,109.27,wrong_item
f23863d36bbebad07e688d0010148a26,2018-01-19,109.0,late_delivery
9cf7337281a128f4f29a2f476c733601,2017-12-16,69.2,cancelled_customer
3e50ccb3e4c2558e4235db553f8dc2b1,2018-06-20,32.71,cancelled_customer
73a1b2c642b36dc0c5930e4b654ce46f,2017-08-20,52.26,cancelled_customer
d244f2083d5bb47133c5b240a8f6013d,2017-06-23,75.0,cancelled_customer
837d0f47af4d0d6a1e3fc98603bd48ec,2018-02-25,204.0,late_delivery
1c9ac08a8e474b38e9231382778f7eb9,2017-08-17,70.9,late_delivery
2721cdbb603d7ab34553d2e44a6f9ae0,2017-07-23,89.0,late_delivery
afa2c425be2efd14c19b4a0aa62f9b59,2018-03-14,126.67,cancelled_customer
bef03713fe5980450be9ff427e26b699,2018-07-17,13.86,late_delivery
7708348e3397bde852e5dade4c632d8e,2018-02-24,49.99,late_delivery
ea38dbbe2044b5c96bf31ff508ba1aad,2017-05-17,131.51,late_delivery
906fa2ba215b24e3888dc3f8c0950f78,2017-07-28,667.0,cancelled_customer
c45686ed86426af3f7be41420b6020ea,2018-05-09,139.0,cancelled_customer
0c7f78afde3e635c59eef76c3f1a5ea5,2018-04-01,37.0,late_delivery
c3a3138b83444e2e6c24b0bdd327bd30,2017-12-18,279.9,cancelled_customer
ee0a25ec12376692fee5a7d0613f466e,2017-06-02,35.0,cancelled_customer
b58ad6013994eef55be5cdaf76a1a14d,2017-12-11,357.0,cancelled_customer
31b5594fc512aedc5f790621219fd23b,2018-08-07,7.58,late_delivery
a1cadef58ea9a00d7e27089a29644883,2018-03-31,29.99,late_delivery
52ef81c49a349b1162a7bd4a8c2034e4,2017-04-19,49.0,cancelled_customer
8d3c15519d40227c3bcca13bb5bbf6d2,2017-10-15,70.22,late_delivery
8e9358bf838db65d965ffe0913252ac8,2018-05-13,85.85,wrong_item
b2ac7b0754b724547abf07a172a45bf4,2018-08-13,48.19,product_defect
3218aff04047889f8c6eaafbbcb4ea4e,2017-12-16,21.9,product_defect
5d389775a013b9eb8fcdab4cdc1eae1d,2017-02-09,11.11,cancelled_customer
8fc946cd9c823c0d350def51cea2f603,2017-11-28,5.9,cancelled_customer
5b71dc5aa10d933a7c579eadd1da1894,2018-07-25,14.18,cancelled_customer
af8f5400111370accfbc1ba9820c5d20,2018-08-23,41.8,wrong_item
9a29901dd783afb25b9daca2a52ae1e8,2017-09-27,40.0,late_delivery
11b6318ec732b94b5593c66ef1f37863,2018-05-21,23.9,product_defect
747472f67c6d285c60bd732fc28beaf9,2017-11-07,347.97,cancelled_customer
e70405e60d48ff7771de55e6b39a09da,2017-11-07,44.64,late_delivery
4f209a7c48b44a32ff3196ddbfb4d67e,2018-08-04,84.02,late_delivery
54745af3cd64e980bb671452c9b01d15,2018-08-27,25.97,product_defect
efdd6716d5125862a11d4e354bd4ec3c,2017-08-05,69.0,cancelled_customer
707ce3d3698a90d1ab9d9c2dc47223c2,2018-05-08,110.0,wrong_item
9a9c8bac5de91ca285c8224b5abd58ae,2017-12-02,29.9,cancelled_customer
fe492b94021fc809f9fd371ca4162c51,2017-09-05,60.0,product_defect
427bdcc4eb03caf53fde12f57a84d443,2018-06-15,103.5,cancelled_customer
9d27094c5a72cbf877d632e2d03356e4,2018-03-13,154.08,late_delivery
2d2fa725a6a15bb11defd40be0a0f79e,2018-05-26,79.9,product_defect
ad7e012867d486bee881d0a10df0399c,2017-10-21,139.9,late_delivery
09324a6d203673f8d0b62bd726f25a87,2017-12-31,134.9,late_delivery
ff40f38705c95a8eceea1a0db29bff66,2018-05-11,173.0,wrong_item
2074522aabccf07984a2e77f7219ece5,2018-08-18,599.99,late_delivery
b7775ddf9a56a4bbabff3e2e84c08b07,2017-11-08,299.9,late_delivery
7f9230d9db6715e755cc320e1a6b2436,2018-04-30,53.86,product_defect
46513a6be6229688ac9b3144f995f95a,2018-06-21,130.0,cancelled_customer
721c90253d3c1f625f71e2faf53a6b57,2017-01-30,42.0,cancelled_customer
0eb7aec5fc39bddda0c24ee5cf824415,2018-03-27,168.98,late_delivery
4dbffcbeb7412cf8ebcbd77a6f0b64b6,2018-05-06,24.0,wrong_item
8effe67a72c715f926a6dc1a616a5ea9,2017-03-06,18.99,product_defect
38c08fbad68f49682733a8d83e997aa6,2017-10-09,22.65,late_delivery
794651af98ca9412aa91961e14c0a796,2017-05-14,20.9,product_defect
048f3e9b77a965f84a501a7f29076128,2017-08-08,133.56,product_defect
88c588c116fd06fb8e48dd83af88ec4a,2017-11-30,14.39,wrong_item
983ee8a15c6bc4fab3c4f5503259ed37,2018-03-01,75.5,late_delivery
2f5c5719818df4d83050dd5174ca0288,2017-04-25,17.25,cancelled_customer
d5cbbe1602100752cd72f9630321613d,2018-01-18,103.22,cancelled_customer
6390d8596b48fe36ecbd508af3770dec,2017-11-27,679.12,late_delivery
d9107994bd1bf31404591bce06a547f8,2018-01-12,399.0,product_defect
020f04b3da1d597b9a00b825762299ba,2018-07-11,125.0,cancelled_customer
bab2b00c7dda561a8e77047d346f36cc,2018-06-16,198.0,late_delivery
d55d5f2d92f548bd9928f3edef443395,2018-08-11,10.8,late_delivery
712c3c76ddb4bc5fc94f6643096cb289,2017-12-11,21.9,wrong_item
9048f1cdb0bbc082cc3bdd315f052bf3,2018-05-10,29.9,late_delivery
d6290a5294ee8d7eb9b6aafd583e59e3,2018-01-15,1054.0,product_defect
8490980aaf59839a601c4184474b9220,2017-11-07,79.66,late_delivery
345a398e91fef84fbffb9c07611c9959,2017-05-20,29.0,cancelled_customer
02bee300cb834a5d334ae42fdc325e7a,2018-07-01,195.9,late_delivery
18f3d3d3d8f47205c56d03799039c61a,2018-02-11,118.9,product_defect
b9f5ca0dd8ac07db0b02705dc2be4d21,2018-05-07,58.1,wrong_item
7013bcfc1c97fe719a7b5e05e61c12db,2017-02-22,49.99,product_defect
5446ddcc7951680ce606991e1d953e6d,2017-08-05,199.0,late_delivery
849e77f9701faf689705a0eb09003764,2017-11-30,19.22,late_delivery
50a6fb3fc2465d6d820f5a569be4d566,2018-01-02,12.9,product_defect
86ba74562effd10bf32402978095963c,2017-09-24,59.8,cancelled_customer
b042196844fac663617a8534823b6720,2018-08-16,40.63,late_delivery
305af4823119256511e64863ca221c60,2018-05-23,13.5,cancelled_customer
584c2b6afebd2ec8c284ee84f4c79ebf,2018-04-08,69.99,product_defect
69df6146503dba833ea2ae56237acd97,2018-02-25,144.41,late_delivery
b3ea3f6381d1b6d2683698960134fe13,2017-08-07,53.59,late_delivery
2343d4a98379202b11d3ec66c322ab57,2018-04-01,33.4,late_delivery
841f22552ef7bc21e205df35283025c4,2018-06-16,129.9,late_delivery
3d5651800efaa81c9c96808ded6f145e,2017-09-25,33.03,late_delivery
5d08d050576ab268270b7c0956c6f162,2017-12-28,59.7,wrong_item
2bf01051ff9e5195111fd7ffaf865240,2018-08-02,21.32,cancelled_customer
5fc078d078575df6ce8980acdcfb6dad,2018-02-19,27.76,late_delivery
fcc46438879834c9c223c5fa0eb0ea51,2017-08-07,69.0,cancelled_customer
9c957591bcb898e6250cde437b938d95,2018-08-06,134.99,late_delivery
9fbb5a7911ef83cac2881f1bbdaf7812,2017-04-21,219.0,cancelled_customer
132e2cd17bdaa2f84fc9cea118197634,2018-01-03,30.13,product_defect
d60af32e2107bccc3efe66e3faad59c6,2018-03-29,119.9,late_delivery
6d6f0c5bbf3fc7bbef3b260c1a8c89f8,2017-09-08,102.0,cancelled_customer
94f039fd9c674f33650e01915dd3dd43,2018-04-04,106.6,cancelled_customer
12cfc50e5dd5eb78bd329c22b46da0b1,2017-06-15,499.99,late_delivery
379fed4a1ab7b5a3e8126fe0b76b9ebe,2018-07-30,55.0,product_defect
419c1fa500ceff6a8d5ee78cf19d2a6d,2017-05-18,119.99,late_delivery
f6679e9eb75edd0750101c5172d662a9,2018-01-21,15.9,cancelled_customer
0e80321be8a729339d21fdcfb58967bd,2018-03-27,71.8,product_defect
bc14e28998f2436b7a9adbaad226703a,2017-06-02,29.14,product_defect
cf08f889cfc7f4e20d52cf7c6828eeee,2018-07-20,155.97,late_delivery
0bb273d0289520ad7addfc985468f5bb,2018-03-15,33.9,late_delivery
57a382ec5b2ec69093d3bdc7de3ec927,2017-06-05,492.04,cancelled_customer
ff85c3e4329457e83cb474799a257ccc,2018-01-21,899.0,cancelled_customer
7a7d2c889e27d93b2005462a8788e168,2016-10-10,14.57,late_delivery
2777dd73cc83e92e814ebb6126f236d4,2018-05-23,29.99,cancelled_customer
b9e94fdb4a15c04cbde632c381826608,2017-08-26,99.99,cancelled_customer
dea87e82c0c86203867522c013b7743b,2017-05-31,119.9,late_delivery
df8bb1c5e34a83edbd547f2fa290801c,2018-03-12,63.98,cancelled_customer
181ba9a81073ea2d653d9a7338f4cf98,2018-05-18,137.5,cancelled_customer
a823e340670fb72aaeea0c7aa697212a,2017-11-02,169.0,late_delivery
45776460b7ff952460b7e9d32c28bd9b,2018-05-30,23.21,cancelled_customer
5cb1ebf7fc3436167b8c37a78ceed6a1,2018-01-24,426.99,cancelled_customer
6d1a52060faffae010ab6d691f913b7f,2018-06-25,126.3,late_delivery
b1170faa12a2f134d1c75c7494c64eaa,2017-06-14,99.99,cancelled_customer
64e64a4dd77d71d6bc307f24af1e55ac,2018-06-04,14.9,cancelled_customer
b34e0fe701f0a4fd62a44b88b142ab67,2017-07-05,56.99,product_defect
094f7614f77e85fb05c77ecb164afdc3,2018-03-06,12.97,late_delivery
fe59203fdf21267082352e201ad44772,2018-05-20,30.03,late_delivery
4d890e83adf9bc9532d53b2227e92c7b,2018-02-25,99.0,cancelled_customer
7b1c9d44d6e6a5fa56cc9d084f9e1698,2017-10-04,134.9,late_delivery
987e9593668be10f799158973ca6fb87,2018-02-27,22.69,cancelled_customer
da1a0dd3bf29adb14c8a77fca7388c11,2018-08-05,78.0,wrong_item
78cdcb172d0131f82c621d36e496db8d,2018-08-06,66.0,cancelled_customer
c283d7942d2bbca2c27a9c15ee2a390e,2017-12-06,116.66,cancelled_customer
d44df0d4c71052d8b2a3bd5c50bd42b5,2017-02-09,42.16,late_delivery
351c9272da4d3af9d74d3b30ee84cdde,2018-02-23,89.99,cancelled_customer
8ebe945989d8e36075f1a141e40968c7,2018-08-11,39.0,late_delivery
957109fd6a6321b74f0d9cf8969aff76,2018-07-22,56.0,wrong_item
821c1b3c87d17a24efad81096bee5f09,2017-10-30,124.9,late_delivery
a430c3923f187d00e67e7fef037109d3,2017-12-26,99.0,late_delivery
82b9b991770e6880a10a11c5a29da6d4,2018-02-16,45.9,late_delivery
d1ccec3180d63d8bfd37f65d34f07da5,2017-02-06,9.89,wrong_item
0d6fee6350875c4d645f6490e7f3ee5b,2018-02-24,31.9,wrong_item
790174a33341ef5cb1534732bfcbce28,2018-01-25,189.9,product_defect
9e1cc8d31c00bfb769e00998a4b665c9,2018-02-02,597.9,cancelled_customer
ec1692cdaaac26359dd2b8da5e6a409f,2018-08-08,56.1,cancelled_customer
9635ce9faca001ffd1c913c8e55deaed,2017-12-02,84.99,cancelled_customer
36b99cb18912a8b79b8b49685d71503a,2018-05-28,27.9,late_delivery
3e73a3d4003ea03e955b2fba57e2dc79,2018-07-18,66.39,late_delivery
4429817093ef382ad98f0d8471211146,2018-04-06,195.0,product_defect
f1a82d00303b9e9a5863f0eb32ed07ac,2017-06-21,64.9,product_defect
eda22ec044e1100ad6ac68b6a93afff3,2017-06-13,56.99,cancelled_customer
693571876f68cfd82ad0772a4fe8136f,2018-06-24,39.99,product_defect
34e974a7933cdef65a81519b29e3bb26,2018-03-07,39.61,wrong_item
db9f2956d5aa9406afedc858c51c2f5f,2018-03-24,224.0,late_delivery
681fc152c63481373cecdd46e390fe6b,2017-10-19,110.0,late_delivery
bb1463881b6042a9499fbcb58706b918,2017-12-29,179.49,product_defect
38934582b8eedc324fe26767c76fb63f,2018-07-31,58.5,product_defect
c82430e4a84f03b67cc2a82fecd873f0,2017-11-17,283.02,product_defect
5e741be1ef0b879586c4c85a9967b5f9,2017-09-08,719.0,wrong_item
